dataset,sample_index,original_label,binary_label,model,lower,upper,boundary,positive_region
breast_cancer,523,1,1,itfrs,0.002408785978685102,0.9985814771610808,0.9961726911823957,0.002408785978685102
breast_cancer,524,1,1,itfrs,0.0048135712344700154,0.998323971158061,0.993510399923591,0.0048135712344700154
breast_cancer,525,1,1,itfrs,0.007936132265003115,0.998575721071476,0.9906395888064728,0.007936132265003115
breast_cancer,526,1,1,itfrs,0.0019846106864170876,0.9984023192567395,0.9964177085703224,0.0019846106864170876
breast_cancer,527,1,1,itfrs,0.002876275313527521,0.9990580520636668,0.9961817767501393,0.002876275313527521
breast_cancer,528,1,1,itfrs,0.009016325446605689,0.9960192561779893,0.9870029307313836,0.009016325446605689
breast_cancer,529,1,1,itfrs,0.004585398790409201,0.9985527388016174,0.9939673400112082,0.004585398790409201
breast_cancer,530,1,1,itfrs,0.0024469550868727596,0.9987590006188898,0.996312045532017,0.0024469550868727596
breast_cancer,531,1,1,itfrs,0.002440251351597311,0.9984571588123458,0.9960169074607484,0.002440251351597311
breast_cancer,532,1,1,itfrs,0.003667014534844415,0.9990708498864939,0.9954038353516494,0.003667014534844415
breast_cancer,533,0,0,itfrs,0.0064731805082625105,0.9978896872133498,0.9914165067050873,0.0064731805082625105
breast_cancer,534,1,1,itfrs,0.0036433641282398455,0.9985827526571321,0.9949393885288923,0.0036433641282398455
breast_cancer,535,0,0,itfrs,0.010554897359315252,0.9981815959384422,0.987626698579127,0.010554897359315252
breast_cancer,536,0,0,itfrs,0.0036320845085010545,0.9981161521194057,0.9944840676109047,0.0036320845085010545
breast_cancer,537,1,1,itfrs,0.0026298861546470986,0.9946773071596121,0.992047421004965,0.0026298861546470986
breast_cancer,538,1,1,itfrs,0.009155813521004919,0.994934641233474,0.985778827712469,0.009155813521004919
breast_cancer,539,1,1,itfrs,0.013483935463475594,0.9937880617417678,0.9803041262782922,0.013483935463475594
breast_cancer,540,1,1,itfrs,0.006783378531781348,0.9985004134047278,0.9917170348729465,0.006783378531781348
breast_cancer,541,1,1,itfrs,0.0019363727090130345,0.9972685804807706,0.9953322077717576,0.0019363727090130345
breast_cancer,542,1,1,itfrs,0.0021057758832758733,0.9986093610045147,0.9965035851212388,0.0021057758832758733
breast_cancer,543,1,1,itfrs,0.0035339622330718967,0.9985630398578125,0.9950290776247406,0.0035339622330718967
breast_cancer,544,1,1,itfrs,0.0033077168589616956,0.9989813884318439,0.9956736715728822,0.0033077168589616956
breast_cancer,545,1,1,itfrs,0.0022438330771431536,0.99944408528162,0.9972002522044768,0.0022438330771431536
breast_cancer,546,1,1,itfrs,0.007875533310814586,0.9987770150669231,0.9909014817561085,0.007875533310814586
breast_cancer,547,1,1,itfrs,0.0048783888757036875,0.9979125989624281,0.9930342100867244,0.0048783888757036875
breast_cancer,548,1,1,itfrs,0.0033557479662760237,0.9987928455000823,0.9954370975338063,0.0033557479662760237
breast_cancer,549,1,1,itfrs,0.005418670091537958,0.9977970110599643,0.9923783409684264,0.005418670091537958
breast_cancer,550,1,1,itfrs,0.009155813521004919,0.9985256301504473,0.9893698166294423,0.009155813521004919
breast_cancer,551,1,1,itfrs,0.005016626767336163,0.9980257225153041,0.9930090957479679,0.005016626767336163
breast_cancer,552,1,1,itfrs,0.003884293755826884,0.9984287366384054,0.9945444428825785,0.003884293755826884
breast_cancer,553,1,1,itfrs,0.01097879460840534,0.9971968158727016,0.9862180212642963,0.01097879460840534
breast_cancer,554,1,1,itfrs,0.004211417493264036,0.9991308591461203,0.9949194416528563,0.004211417493264036
breast_cancer,555,1,1,itfrs,0.00449489631095723,0.9973036989869649,0.9928088026760077,0.00449489631095723
breast_cancer,556,1,1,itfrs,0.007697439788895921,0.9971857577327259,0.98948831794383,0.007697439788895921
breast_cancer,557,1,1,itfrs,0.010265008914151386,0.9968399850549953,0.9865749761408439,0.010265008914151386
breast_cancer,558,1,1,itfrs,0.0036045558949319156,0.9981269078786883,0.9945223519837564,0.0036045558949319156
breast_cancer,559,1,1,itfrs,0.00765728003339794,0.9974364112076756,0.9897791311742776,0.00765728003339794
breast_cancer,560,1,1,itfrs,0.002704979535215646,0.9976619252777982,0.9949569457425825,0.002704979535215646
breast_cancer,561,1,1,itfrs,0.017653267940753503,0.9869847052253592,0.9693314372846057,0.017653267940753503
breast_cancer,562,0,0,itfrs,0.02184550938852925,0.9893680490378938,0.9675225396493645,0.02184550938852925
breast_cancer,563,0,0,itfrs,0.015988260787840103,0.9953660938303359,0.9793778330424958,0.015988260787840103
breast_cancer,564,0,0,itfrs,0.014451123910802388,0.9952260123171401,0.9807748884063378,0.014451123910802388
breast_cancer,565,0,0,itfrs,0.009287230355074838,0.994721988645592,0.9854347582905172,0.009287230355074838
breast_cancer,566,0,0,itfrs,0.0034342155362063753,0.9967253390941625,0.9932911235579561,0.0034342155362063753
breast_cancer,567,0,0,itfrs,0.03060295997208884,0.9927884042417393,0.9621854442696505,0.03060295997208884
breast_cancer,568,1,1,itfrs,0.014598244663631244,0.9964577289430104,0.9818594842793792,0.014598244663631244
breast_cancer,0,0,0,vqrs,0.0,0.5548620003759444,0.5548620003759444,0.0
breast_cancer,1,0,0,vqrs,0.0,0.5456523899638228,0.5456523899638228,0.0
breast_cancer,2,0,0,vqrs,0.0,0.5558141141401878,0.5558141141401878,0.0
breast_cancer,3,0,0,vqrs,0.0,0.5462015701435936,0.5462015701435936,0.0
breast_cancer,4,0,0,vqrs,0.0,0.5439342729332375,0.5439342729332375,0.0
breast_cancer,5,0,0,vqrs,0.0,0.5440589528534647,0.5440589528534647,0.0
breast_cancer,6,0,0,vqrs,0.0,0.5468106676114537,0.5468106676114537,0.0
breast_cancer,7,0,0,vqrs,0.0,0.541822928856857,0.541822928856857,0.0
breast_cancer,8,0,0,vqrs,0.0,0.5478029461527156,0.5478029461527156,0.0
breast_cancer,9,0,0,vqrs,0.0,0.5518667230977874,0.5518667230977874,0.0
breast_cancer,10,0,0,vqrs,0.0,0.5388314632079616,0.5388314632079616,0.0
breast_cancer,11,0,0,vqrs,0.0,0.5453497645588687,0.5453497645588687,0.0
breast_cancer,12,0,0,vqrs,0.0,0.5463723953170416,0.5463723953170416,0.0
breast_cancer,13,0,0,vqrs,0.0,0.5396566810951506,0.5396566810951506,0.0
breast_cancer,14,0,0,vqrs,0.0,0.550271081843557,0.550271081843557,0.0
breast_cancer,15,0,0,vqrs,0.0,0.5476379323230949,0.5476379323230949,0.0
breast_cancer,16,0,0,vqrs,0.0,0.5418455714197736,0.5418455714197736,0.0
breast_cancer,17,0,0,vqrs,0.0,0.5488850888051731,0.5488850888051731,0.0
breast_cancer,18,0,0,vqrs,0.0,0.554166673649855,0.554166673649855,0.0
breast_cancer,19,1,1,vqrs,0.5736346519678309,1.0,0.4263653480321691,0.5736346519678309
breast_cancer,20,1,1,vqrs,0.5769450876357435,1.0,0.4230549123642565,0.5769450876357435
breast_cancer,21,1,1,vqrs,0.5811712123503449,1.0,0.41882878764965514,0.5811712123503449
breast_cancer,22,0,0,vqrs,0.0,0.5520644600756768,0.5520644600756768,0.0
breast_cancer,23,0,0,vqrs,0.0,0.5516470169723466,0.5516470169723466,0.0
breast_cancer,24,0,0,vqrs,0.0,0.5504918509565373,0.5504918509565373,0.0
breast_cancer,25,0,0,vqrs,0.0,0.5518590276742676,0.5518590276742676,0.0
breast_cancer,26,0,0,vqrs,0.0,0.5590102001485282,0.5590102001485282,0.0
breast_cancer,27,0,0,vqrs,0.0,0.5428923087624811,0.5428923087624811,0.0
breast_cancer,28,0,0,vqrs,0.0,0.5490775676714377,0.5490775676714377,0.0
breast_cancer,29,0,0,vqrs,0.0,0.5407862021416263,0.5407862021416263,0.0
breast_cancer,30,0,0,vqrs,0.0,0.5507898637933313,0.5507898637933313,0.0
breast_cancer,31,0,0,vqrs,0.0,0.5442108408307851,0.5442108408307851,0.0
breast_cancer,32,0,0,vqrs,0.0,0.5497839792526329,0.5497839792526329,0.0
breast_cancer,33,0,0,vqrs,0.0,0.5477950390340449,0.5477950390340449,0.0
breast_cancer,34,0,0,vqrs,0.0,0.5461063920394325,0.5461063920394325,0.0
breast_cancer,35,0,0,vqrs,0.0,0.5455661623941197,0.5455661623941197,0.0
breast_cancer,36,0,0,vqrs,0.0,0.5424012678483432,0.5424012678483432,0.0
breast_cancer,37,1,1,vqrs,0.5791287867081435,1.0,0.4208712132918565,0.5791287867081435
breast_cancer,38,0,0,vqrs,0.0,0.5321801679076787,0.5321801679076787,0.0
breast_cancer,39,0,0,vqrs,0.0,0.5503575989315337,0.5503575989315337,0.0
breast_cancer,40,0,0,vqrs,0.0,0.5365154546171138,0.5365154546171138,0.0
breast_cancer,41,0,0,vqrs,0.0,0.5443260110565309,0.5443260110565309,0.0
breast_cancer,42,0,0,vqrs,0.0,0.5495826671071804,0.5495826671071804,0.0
breast_cancer,43,0,0,vqrs,0.0,0.5416363516030991,0.5416363516030991,0.0
breast_cancer,44,0,0,vqrs,0.0,0.5419084391450735,0.5419084391450735,0.0
breast_cancer,45,0,0,vqrs,0.0,0.5539320035814344,0.5539320035814344,0.0
breast_cancer,46,1,1,vqrs,0.586183221709007,1.0,0.41381677829099295,0.586183221709007
breast_cancer,47,0,0,vqrs,0.0,0.5483076899641146,0.5483076899641146,0.0
breast_cancer,48,1,1,vqrs,0.577594758129554,1.0,0.42240524187044604,0.577594758129554
breast_cancer,49,1,1,vqrs,0.5725293842930129,1.0,0.4274706157069871,0.5725293842930129
breast_cancer,50,1,1,vqrs,0.582722099519215,1.0,0.41727790048078495,0.582722099519215
breast_cancer,51,1,1,vqrs,0.5776560851546775,1.0,0.4223439148453225,0.5776560851546775
breast_cancer,52,1,1,vqrs,0.5801266388893069,1.0,0.41987336111069307,0.5801266388893069
breast_cancer,53,0,0,vqrs,0.0,0.5451922085220162,0.5451922085220162,0.0
breast_cancer,54,0,0,vqrs,0.0,0.5404547924037661,0.5404547924037661,0.0
breast_cancer,55,1,1,vqrs,0.5792249574779407,1.0,0.42077504252205933,0.5792249574779407
breast_cancer,56,0,0,vqrs,0.0,0.5506345254275811,0.5506345254275811,0.0
breast_cancer,57,0,0,vqrs,0.0,0.545682906818693,0.545682906818693,0.0
breast_cancer,58,1,1,vqrs,0.5872830656283745,1.0,0.4127169343716255,0.5872830656283745
breast_cancer,59,1,1,vqrs,0.5798389169412951,1.0,0.4201610830587049,0.5798389169412951
breast_cancer,60,1,1,vqrs,0.5738922687068515,1.0,0.4261077312931485,0.5738922687068515
breast_cancer,61,1,1,vqrs,0.5822217138868696,1.0,0.4177782861131304,0.5822217138868696
breast_cancer,62,0,0,vqrs,0.0,0.5462305302643307,0.5462305302643307,0.0
breast_cancer,63,1,1,vqrs,0.5774492224597455,1.0,0.4225507775402545,0.5774492224597455
breast_cancer,64,0,0,vqrs,0.0,0.5457471001612653,0.5457471001612653,0.0
breast_cancer,65,0,0,vqrs,0.0,0.5448157024653391,0.5448157024653391,0.0
breast_cancer,66,1,1,vqrs,0.5786052417046746,1.0,0.42139475829532536,0.5786052417046746
breast_cancer,67,1,1,vqrs,0.5790150879738537,1.0,0.4209849120261463,0.5790150879738537
breast_cancer,68,1,1,vqrs,0.5477722757288774,1.0,0.45222772427112257,0.5477722757288774
breast_cancer,69,1,1,vqrs,0.5797520577113768,1.0,0.42024794228862317,0.5797520577113768
breast_cancer,70,0,0,vqrs,0.0,0.5456927588438716,0.5456927588438716,0.0
breast_cancer,71,1,1,vqrs,0.5698556095611701,1.0,0.4301443904388299,0.5698556095611701
breast_cancer,72,0,0,vqrs,0.0,0.5496093478033937,0.5496093478033937,0.0
breast_cancer,73,0,0,vqrs,0.0,0.538828227755531,0.538828227755531,0.0
breast_cancer,74,1,1,vqrs,0.5777947611308043,1.0,0.4222052388691957,0.5777947611308043
breast_cancer,75,0,0,vqrs,0.0,0.5414847348777436,0.5414847348777436,0.0
breast_cancer,76,1,1,vqrs,0.5741571926023961,1.0,0.42584280739760394,0.5741571926023961
breast_cancer,77,0,0,vqrs,0.0,0.5485472978602193,0.5485472978602193,0.0
breast_cancer,78,0,0,vqrs,0.0,0.5459126383507993,0.5459126383507993,0.0
breast_cancer,79,1,1,vqrs,0.5776405456177144,1.0,0.4223594543822856,0.5776405456177144
breast_cancer,80,1,1,vqrs,0.5763561290976035,1.0,0.4236438709023965,0.5763561290976035
breast_cancer,81,1,1,vqrs,0.5668447182452621,1.0,0.43315528175473794,0.5668447182452621
breast_cancer,82,0,0,vqrs,0.0,0.5628538355283077,0.5628538355283077,0.0
breast_cancer,83,0,0,vqrs,0.0,0.5520414378141056,0.5520414378141056,0.0
breast_cancer,84,1,1,vqrs,0.5771499498797988,1.0,0.42285005012020116,0.5771499498797988
breast_cancer,85,0,0,vqrs,0.0,0.5447359645890932,0.5447359645890932,0.0
breast_cancer,86,0,0,vqrs,0.0,0.5400893066824268,0.5400893066824268,0.0
breast_cancer,87,0,0,vqrs,0.0,0.5479823707872173,0.5479823707872173,0.0
breast_cancer,88,1,1,vqrs,0.5731622787513202,1.0,0.4268377212486798,0.5731622787513202
breast_cancer,89,1,1,vqrs,0.5707918247879645,1.0,0.42920817521203547,0.5707918247879645
breast_cancer,90,1,1,vqrs,0.5764317545480598,1.0,0.42356824545194016,0.5764317545480598
breast_cancer,91,0,0,vqrs,0.0,0.540951891199628,0.540951891199628,0.0
breast_cancer,92,1,1,vqrs,0.5762713415889231,1.0,0.4237286584110769,0.5762713415889231
breast_cancer,93,1,1,vqrs,0.5768410022207745,1.0,0.4231589977792255,0.5768410022207745
breast_cancer,94,0,0,vqrs,0.0,0.5496414430420433,0.5496414430420433,0.0
breast_cancer,95,0,0,vqrs,0.0,0.5462073191222414,0.5462073191222414,0.0
breast_cancer,96,1,1,vqrs,0.5800511942317151,1.0,0.41994880576828486,0.5800511942317151
breast_cancer,97,1,1,vqrs,0.5846332927468295,1.0,0.4153667072531705,0.5846332927468295
breast_cancer,98,1,1,vqrs,0.5775345355183583,1.0,0.4224654644816417,0.5775345355183583
breast_cancer,99,0,0,vqrs,0.0,0.5418380552068145,0.5418380552068145,0.0
breast_cancer,100,0,0,vqrs,0.0,0.5412489243802516,0.5412489243802516,0.0
breast_cancer,101,1,1,vqrs,0.5873772698860771,1.0,0.4126227301139229,0.5873772698860771
breast_cancer,102,1,1,vqrs,0.5766427856504782,1.0,0.4233572143495218,0.5766427856504782
breast_cancer,103,1,1,vqrs,0.5767941007570029,1.0,0.4232058992429971,0.5767941007570029
breast_cancer,104,1,1,vqrs,0.5824878030525854,1.0,0.4175121969474146,0.5824878030525854
breast_cancer,105,0,0,vqrs,0.0,0.5462669464228218,0.5462669464228218,0.0
breast_cancer,106,1,1,vqrs,0.5714729869621118,1.0,0.4285270130378882,0.5714729869621118
breast_cancer,107,1,1,vqrs,0.577559607844374,1.0,0.422440392155626,0.577559607844374
breast_cancer,108,0,0,vqrs,0.0,0.565017752327986,0.565017752327986,0.0
breast_cancer,109,1,1,vqrs,0.5738489755453413,1.0,0.4261510244546587,0.5738489755453413
breast_cancer,110,1,1,vqrs,0.5798856982167541,1.0,0.42011430178324594,0.5798856982167541
breast_cancer,111,1,1,vqrs,0.5734419312709266,1.0,0.4265580687290734,0.5734419312709266
breast_cancer,112,1,1,vqrs,0.5589485976830955,1.0,0.44105140231690454,0.5589485976830955
breast_cancer,113,1,1,vqrs,0.5769420376371059,1.0,0.42305796236289406,0.5769420376371059
breast_cancer,114,1,1,vqrs,0.5758712606582961,1.0,0.4241287393417039,0.5758712606582961
breast_cancer,115,1,1,vqrs,0.5771994019219012,1.0,0.4228005980780988,0.5771994019219012
breast_cancer,116,1,1,vqrs,0.5772458419956161,1.0,0.4227541580043839,0.5772458419956161
breast_cancer,117,0,0,vqrs,0.0,0.5484468669554305,0.5484468669554305,0.0
breast_cancer,118,0,0,vqrs,0.0,0.5494098363345454,0.5494098363345454,0.0
breast_cancer,119,0,0,vqrs,0.0,0.5411969612790644,0.5411969612790644,0.0
breast_cancer,120,1,1,vqrs,0.5768115667725549,1.0,0.42318843322744515,0.5768115667725549
breast_cancer,121,0,0,vqrs,0.0,0.5445443982978755,0.5445443982978755,0.0
breast_cancer,122,0,0,vqrs,0.0,0.5639244646483075,0.5639244646483075,0.0
breast_cancer,123,1,1,vqrs,0.5744000870426313,1.0,0.42559991295736865,0.5744000870426313
breast_cancer,124,1,1,vqrs,0.5762831300363432,1.0,0.42371686996365676,0.5762831300363432
breast_cancer,125,1,1,vqrs,0.5811535573817419,1.0,0.4188464426182581,0.5811535573817419
breast_cancer,126,0,0,vqrs,0.0,0.5414971636277657,0.5414971636277657,0.0
breast_cancer,127,0,0,vqrs,0.0,0.5406799616258422,0.5406799616258422,0.0
breast_cancer,128,1,1,vqrs,0.569601193186727,1.0,0.430398806813273,0.569601193186727
breast_cancer,129,0,0,vqrs,0.0,0.5497814069891429,0.5497814069891429,0.0
breast_cancer,130,1,1,vqrs,0.5774875510263169,1.0,0.4225124489736831,0.5774875510263169
breast_cancer,131,0,0,vqrs,0.0,0.5425729030187312,0.5425729030187312,0.0
breast_cancer,132,0,0,vqrs,0.0,0.5419041160059526,0.5419041160059526,0.0
breast_cancer,133,1,1,vqrs,0.5726291820137815,1.0,0.42737081798621845,0.5726291820137815
breast_cancer,134,0,0,vqrs,0.0,0.543284796154077,0.543284796154077,0.0
breast_cancer,135,0,0,vqrs,0.0,0.5377290076431709,0.5377290076431709,0.0
breast_cancer,136,1,1,vqrs,0.5759280296375568,1.0,0.42407197036244315,0.5759280296375568
breast_cancer,137,1,1,vqrs,0.5783103385834384,1.0,0.4216896614165616,0.5783103385834384
breast_cancer,138,0,0,vqrs,0.0,0.5419185515885532,0.5419185515885532,0.0
breast_cancer,139,1,1,vqrs,0.5771411714844576,1.0,0.42285882851554235,0.5771411714844576
breast_cancer,140,1,1,vqrs,0.5888150396196048,1.0,0.4111849603803952,0.5888150396196048
breast_cancer,141,0,0,vqrs,0.0,0.5396720421991876,0.5396720421991876,0.0
breast_cancer,142,1,1,vqrs,0.5788179900987447,1.0,0.4211820099012553,0.5788179900987447
breast_cancer,143,1,1,vqrs,0.5753798095660081,1.0,0.4246201904339919,0.5753798095660081
breast_cancer,144,1,1,vqrs,0.5831036360812392,1.0,0.41689636391876084,0.5831036360812392
breast_cancer,145,1,1,vqrs,0.576559889804249,1.0,0.423440110195751,0.576559889804249
breast_cancer,146,0,0,vqrs,0.0,0.5454228640609196,0.5454228640609196,0.0
breast_cancer,147,1,1,vqrs,0.5747929781188321,1.0,0.4252070218811679,0.5747929781188321
breast_cancer,148,1,1,vqrs,0.5703617925017612,1.0,0.4296382074982388,0.5703617925017612
breast_cancer,149,1,1,vqrs,0.579364002259147,1.0,0.42063599774085303,0.579364002259147
breast_cancer,150,1,1,vqrs,0.5721040482479295,1.0,0.4278959517520705,0.5721040482479295
breast_cancer,151,1,1,vqrs,0.5725354445920627,1.0,0.42746455540793726,0.5725354445920627
breast_cancer,152,1,1,vqrs,0.5624154267174858,1.0,0.4375845732825142,0.5624154267174858
breast_cancer,153,1,1,vqrs,0.5810124979973954,1.0,0.4189875020026046,0.5810124979973954
breast_cancer,154,1,1,vqrs,0.5739942358010371,1.0,0.42600576419896286,0.5739942358010371
breast_cancer,155,1,1,vqrs,0.5774126772666623,1.0,0.42258732273333766,0.5774126772666623
breast_cancer,156,0,0,vqrs,0.0,0.5457510695373144,0.5457510695373144,0.0
breast_cancer,157,1,1,vqrs,0.5755476454676778,1.0,0.4244523545323222,0.5755476454676778
breast_cancer,158,1,1,vqrs,0.579374761212508,1.0,0.42062523878749203,0.579374761212508
breast_cancer,159,1,1,vqrs,0.582348091574685,1.0,0.41765190842531497,0.582348091574685
breast_cancer,160,1,1,vqrs,0.5759083540229964,1.0,0.42409164597700355,0.5759083540229964
breast_cancer,161,0,0,vqrs,0.0,0.5430679546147561,0.5430679546147561,0.0
breast_cancer,162,0,0,vqrs,0.0,0.552902262024684,0.552902262024684,0.0
breast_cancer,163,1,1,vqrs,0.5761571630758916,1.0,0.4238428369241084,0.5761571630758916
breast_cancer,164,0,0,vqrs,0.0,0.5534449341133176,0.5534449341133176,0.0
breast_cancer,165,1,1,vqrs,0.5790223499898475,1.0,0.4209776500101525,0.5790223499898475
breast_cancer,166,1,1,vqrs,0.581133161795854,1.0,0.41886683820414605,0.581133161795854
breast_cancer,167,0,0,vqrs,0.0,0.5409275868857406,0.5409275868857406,0.0
breast_cancer,168,0,0,vqrs,0.0,0.5464501114465572,0.5464501114465572,0.0
breast_cancer,169,1,1,vqrs,0.5769233618987879,1.0,0.4230766381012121,0.5769233618987879
breast_cancer,170,1,1,vqrs,0.5772563499403718,1.0,0.4227436500596282,0.5772563499403718
breast_cancer,171,0,0,vqrs,0.0,0.5381929639218923,0.5381929639218923,0.0
breast_cancer,172,0,0,vqrs,0.0,0.5441788434638535,0.5441788434638535,0.0
breast_cancer,173,1,1,vqrs,0.5807464661884498,1.0,0.41925353381155017,0.5807464661884498
breast_cancer,174,1,1,vqrs,0.5892936668395476,1.0,0.41070633316045235,0.5892936668395476
breast_cancer,175,1,1,vqrs,0.5895521560830604,1.0,0.41044784391693956,0.5895521560830604
breast_cancer,176,1,1,vqrs,0.5681510848682875,1.0,0.43184891513171253,0.5681510848682875
breast_cancer,177,0,0,vqrs,0.0,0.5488441843525911,0.5488441843525911,0.0
breast_cancer,178,1,1,vqrs,0.5853797687095543,1.0,0.4146202312904457,0.5853797687095543
breast_cancer,179,1,1,vqrs,0.5825747532926309,1.0,0.41742524670736914,0.5825747532926309
breast_cancer,180,0,0,vqrs,0.0,0.5609608411314246,0.5609608411314246,0.0
breast_cancer,181,0,0,vqrs,0.0,0.5612480362807828,0.5612480362807828,0.0
breast_cancer,182,0,0,vqrs,0.0,0.5425622768700913,0.5425622768700913,0.0
breast_cancer,183,1,1,vqrs,0.5782572679710912,1.0,0.4217427320289088,0.5782572679710912
breast_cancer,184,0,0,vqrs,0.0,0.5386751710383944,0.5386751710383944,0.0
breast_cancer,185,1,1,vqrs,0.5862333483898082,1.0,0.41376665161019177,0.5862333483898082
breast_cancer,186,0,0,vqrs,0.0,0.5417712997802671,0.5417712997802671,0.0
breast_cancer,187,1,1,vqrs,0.5769212655793096,1.0,0.42307873442069044,0.5769212655793096
breast_cancer,188,1,1,vqrs,0.5813065062507075,1.0,0.41869349374929254,0.5813065062507075
breast_cancer,189,1,1,vqrs,0.5808106818552627,1.0,0.41918931814473726,0.5808106818552627
breast_cancer,190,0,0,vqrs,0.0,0.5501561475632817,0.5501561475632817,0.0
breast_cancer,191,1,1,vqrs,0.580170810775499,1.0,0.41982918922450096,0.580170810775499
breast_cancer,192,1,1,vqrs,0.5696185176048468,1.0,0.43038148239515317,0.5696185176048468
breast_cancer,193,0,0,vqrs,0.0,0.5462658892458561,0.5462658892458561,0.0
breast_cancer,194,0,0,vqrs,0.0,0.5448254804197434,0.5448254804197434,0.0
breast_cancer,195,1,1,vqrs,0.5776541396689983,1.0,0.42234586033100174,0.5776541396689983
breast_cancer,196,0,0,vqrs,0.0,0.5447774966868264,0.5447774966868264,0.0
breast_cancer,197,0,0,vqrs,0.0,0.5379224997236665,0.5379224997236665,0.0
breast_cancer,198,0,0,vqrs,0.0,0.5457943950242148,0.5457943950242148,0.0
breast_cancer,199,0,0,vqrs,0.0,0.5451353146107072,0.5451353146107072,0.0
breast_cancer,200,1,1,vqrs,0.5744835543918037,1.0,0.42551644560819635,0.5744835543918037
breast_cancer,201,0,0,vqrs,0.0,0.5462701315509297,0.5462701315509297,0.0
breast_cancer,202,0,0,vqrs,0.0,0.5600276323246438,0.5600276323246438,0.0
breast_cancer,203,0,0,vqrs,0.0,0.5515646349155088,0.5515646349155088,0.0
breast_cancer,204,1,1,vqrs,0.5744937569091424,1.0,0.4255062430908576,0.5744937569091424
breast_cancer,205,0,0,vqrs,0.0,0.538737105172929,0.538737105172929,0.0
breast_cancer,206,1,1,vqrs,0.5812255041346267,1.0,0.4187744958653733,0.5812255041346267
breast_cancer,207,0,0,vqrs,0.0,0.538858522257269,0.538858522257269,0.0
breast_cancer,208,1,1,vqrs,0.5708399433054303,1.0,0.4291600566945697,0.5708399433054303
breast_cancer,209,1,1,vqrs,0.5756482556907089,1.0,0.4243517443092911,0.5756482556907089
breast_cancer,210,0,0,vqrs,0.0,0.5467642942369018,0.5467642942369018,0.0
breast_cancer,211,1,1,vqrs,0.5793221781911408,1.0,0.42067782180885915,0.5793221781911408
breast_cancer,212,0,0,vqrs,0.0,0.5525534311820248,0.5525534311820248,0.0
breast_cancer,213,0,0,vqrs,0.0,0.5413262253499818,0.5413262253499818,0.0
breast_cancer,214,0,0,vqrs,0.0,0.5441551780825686,0.5441551780825686,0.0
breast_cancer,215,0,0,vqrs,0.0,0.5424972626361333,0.5424972626361333,0.0
breast_cancer,216,1,1,vqrs,0.5740725147514969,1.0,0.4259274852485031,0.5740725147514969
breast_cancer,217,1,1,vqrs,0.5826334905584332,1.0,0.41736650944156684,0.5826334905584332
breast_cancer,218,0,0,vqrs,0.0,0.5482737848683508,0.5482737848683508,0.0
breast_cancer,219,0,0,vqrs,0.0,0.5512193668299312,0.5512193668299312,0.0
breast_cancer,220,1,1,vqrs,0.5773308311544423,1.0,0.4226691688455577,0.5773308311544423
breast_cancer,221,1,1,vqrs,0.575442020410721,1.0,0.424557979589279,0.575442020410721
breast_cancer,222,1,1,vqrs,0.5809464738809617,1.0,0.41905352611903834,0.5809464738809617
breast_cancer,223,0,0,vqrs,0.0,0.5430447904210349,0.5430447904210349,0.0
breast_cancer,224,1,1,vqrs,0.5766342331204329,1.0,0.42336576687956706,0.5766342331204329
breast_cancer,225,1,1,vqrs,0.5743750439893108,1.0,0.42562495601068917,0.5743750439893108
breast_cancer,226,1,1,vqrs,0.5825216677317848,1.0,0.4174783322682152,0.5825216677317848
breast_cancer,227,1,1,vqrs,0.5728945213484443,1.0,0.4271054786515557,0.5728945213484443
breast_cancer,228,1,1,vqrs,0.5735832163061135,1.0,0.42641678369388647,0.5735832163061135
breast_cancer,229,0,0,vqrs,0.0,0.5469916338444032,0.5469916338444032,0.0
breast_cancer,230,0,0,vqrs,0.0,0.5568335724156428,0.5568335724156428,0.0
breast_cancer,231,1,1,vqrs,0.5817058037879158,1.0,0.4182941962120842,0.5817058037879158
breast_cancer,232,1,1,vqrs,0.5700669495956703,1.0,0.4299330504043297,0.5700669495956703
breast_cancer,233,0,0,vqrs,0.0,0.5463068037681584,0.5463068037681584,0.0
breast_cancer,234,1,1,vqrs,0.580047304906581,1.0,0.41995269509341904,0.580047304906581
breast_cancer,235,1,1,vqrs,0.5770865601606601,1.0,0.42291343983933993,0.5770865601606601
breast_cancer,236,0,0,vqrs,0.0,0.5581648721243728,0.5581648721243728,0.0
breast_cancer,237,0,0,vqrs,0.0,0.5437457836890505,0.5437457836890505,0.0
breast_cancer,238,1,1,vqrs,0.5670402948377564,1.0,0.4329597051622436,0.5670402948377564
breast_cancer,239,0,0,vqrs,0.0,0.5520922380650928,0.5520922380650928,0.0
breast_cancer,240,1,1,vqrs,0.5766167967566943,1.0,0.4233832032433057,0.5766167967566943
breast_cancer,241,1,1,vqrs,0.5821675333232181,1.0,0.41783246667678187,0.5821675333232181
breast_cancer,242,1,1,vqrs,0.5660549311373994,1.0,0.43394506886260065,0.5660549311373994
breast_cancer,243,1,1,vqrs,0.5773816665754639,1.0,0.42261833342453614,0.5773816665754639
breast_cancer,244,0,0,vqrs,0.0,0.5463005263725755,0.5463005263725755,0.0
breast_cancer,245,1,1,vqrs,0.5749893145197416,1.0,0.42501068548025844,0.5749893145197416
breast_cancer,246,1,1,vqrs,0.5800829656005954,1.0,0.41991703439940464,0.5800829656005954
